address,latitude,longitude,status
"ул. Ливиу Деляну 10/13, Кишинёв, Moldova",47.0468716,28.7709132,found
"ул. Ливиу Деляну 10/2, Кишинёв, Moldova",47.0469117,28.7692056,found
"ул. Ливиу Деляну 10/3, Кишинёв, Moldova",47.0474389,28.7694841,found
"ул. Ливиу Деляну 24, Кишинёв, Moldova",47.0470378,28.7679379,found
"ул. Мария Дрэган 20/2, Кишинёв, Moldova",47.022685,28.8816085,found
"ул. Мария Дрэган 30/1, Кишинёв, Moldova",47.0194049,28.8822748,found
"ул. Мария Дрэган 38, Кишинёв, Moldova",47.0165399,28.881878,found
"ул. Матей Басараб ., Кишинёв, Moldova",47.0549227,28.8651157,found
"ул. Минск 2, Кишинёв, Moldova",47.0018306,28.8686943,found
"ул. Минск 26/2, Кишинёв, Moldova",46.9987027,28.8609258,found
"ул. Миорица 10, Кишинёв, Moldova",46.9968076,28.8088531,found
"ул. Миорица 26/1, Бубуечь, Moldova",46.9794798,28.9352514,found
"ул. Митрополит Дософтей 100, Кишинёв, Moldova",47.0381213,28.8157929,found
"ул. Михаил Садовяну 4, Кишинёв, Moldova",47.0521956,28.884329,found
"ул. Михаил Садовяну 4/1, Кишинёв, Moldova",47.0366174,28.8794967,found
"ул. Николае Димо ---, Дурлешты, Moldova",47.0152396,28.7514441,found
"ул. Николае Димо ., Дурлешты, Moldova",47.0152396,28.7514441,found
"ул. Николае Димо 101, Дурлешты, Moldova",47.0152396,28.7514441,found
"ул. Николае Димо 24, Дурлешты, Moldova",47.0138525,28.7521502,found
"ул. Николае Димо 88, Дурлешты, Moldova",47.0070822,28.7635245,found
"ул. Николае Тестемицану 19, Кишинёв, Moldova",46.9969768,28.8373602,found
"ул. Николае Тестемицану 19/1, Кишинёв, Moldova",46.9970875,28.834828,found
"ул. Николае Тестемицану 19/9, Кишинёв, Moldova",46.9963504,28.837126,found
"ул. Николае Тестемицану 21/3, Кишинёв, Moldova",46.9959728,28.8354427,found
"ул. Николае Тестемицану 23/1, Кишинёв, Moldova",46.9957628,28.8346672,found
"ул. Николае Тестемицану 3/1, Кишинёв, Moldova",47.0043303,28.8378653,found
"ул. Николае Тестемицану 3/3, Кишинёв, Moldova",46.9985465,28.8356087,found
"ул. Николае Тестемицану 3/9, Кишинёв, Moldova",46.9994746,28.8399678,found
"ул. Николае Тестемицану 37, Кишинёв, Moldova",46.9904884,28.8283048,found
"ул. Николае Титулеску 28, Кишинёв, Moldova",46.9919551,28.869042,found
"ул. Николае Титулеску 53/2, Кишинёв, Moldova",46.9918384,28.8712125,found
"ул. Пан Халиппа --, Кишинёв, Moldova",47.009685,28.836078,found
"ул. Пандурилор ., Кишинёв, Moldova",46.9994261,28.8726266,found
"ул. Пандурилор 68, Кишинёв, Moldova",46.9962369,28.8636227,found
"ул. Парис ., Кишинёв, Moldova",47.0295875,28.7779636,found
"ул. Петру Заднипру 18/1, Кишинёв, Moldova",47.0423368,28.8963209,found
"ул. Поштей 92, Кишинёв, Moldova",47.0463405,28.8344004,found
"ул. Пьетрарилор 10/5, Кишинёв, Moldova",47.003733,28.8041086,found
"ул. Сармизеджетуса ., Кишинёв, Moldova",46.9942017,28.8646206,found
"ул. Сармизеджетуса 23, Кишинёв, Moldova",46.9905969,28.8702738,found
"ул. Спрынченоая 3/L, Кишинёв, Moldova",46.9998233,28.811659,found
"ул. Студенческая ., Кишинёв, Moldova",47.0611806,28.8581317,found
"ул. Студенческая 19, Кишинёв, Moldova",47.0622109,28.8782712,found
"ул. Сучава 110, Кишинёв, Moldova",47.0316684,28.7893797,found
"ул. Сфатул Цэрий 59, Кишинёв, Moldova",47.0302119,28.8290205,found
"ул. Текуч 3/1, Кишинёв, Moldova",47.0104301,28.8532697,found
"ул. Тигина 26, Кишинёв, Moldova",47.0156022,28.8416402,found
"ул. Трандафирилор ., Кишинёв, Moldova",46.9986343,28.8516217,found
"ул. Трандафирилор 13/2, Кишинёв, Moldova",46.9974667,28.8545132,found
"ул. Тудор Владимиреску 1, Кишинёв, Moldova",47.0349384,28.8617741,found
"ул. Тудор Владимиреску 1/8, Кишинёв, Moldova",47.0303927,28.863067,found
"ул. Тудор Владимиреску 8, Кишинёв, Moldova",47.0340746,28.862966,found
"ул. Тудор Владимиреску 8/1, Кишинёв, Moldova",47.0338292,28.8628748,found
"ул. Тудор Стришкэ 2, Кишинёв, Moldova",46.9862693,28.8434713,found
"ул. Тудор Стришкэ 8/1, Кишинёв, Moldova",46.9870115,28.84145,found
"ул. Унирий 20, Ставчены, Moldova",47.0953681,28.8686253,found
"ул. Флорилор 2, Кишинёв, Moldova",47.0481016,28.8582079,found
"ул. Флорилор 26/, Кишинёв, Moldova",47.0566358,28.8594524,found
"ул. Флорилор 28/2, Кишинёв, Moldova",47.0581416,28.8607649,found
"ул. Флорилор 28/3, Кишинёв, Moldova",47.0575816,28.8598961,found
"ул. Христо Ботев 19/7, Кишинёв, Moldova",46.9892956,28.8507999,found
"ул. Христо Ботев 21, Кишинёв, Moldova",46.9864345,28.8474245,found
"ул. Четатя Албэ 20, Кишинёв, Moldova",47.0025694,28.8658172,found
"ул. Чеукарь 14, Кишинёв, Moldova",47.0676835,28.8433663,found
"ул. Чеукарь 2/4, Кишинёв, Moldova",47.0576143,28.8493424,found
"ул. Чеукарь 84, Кишинёв, Moldova",47.0657566,28.8440221,found
"ул. Чиркулуй 61, Кишинёв, Moldova",47.0400193,28.8468398,found
"ул. Штефан Няга 20, Кишинёв, Moldova",47.0241609,28.8066346,found
"ул. Штефан Няга 67, Кишинёв, Moldova",47.033554,28.80205,found
"ул. Язулуй ., Кишинёв, Moldova",47.0673312,28.8408695,found
"ул. Язулуй 38, Кишинёв, Moldova",47.0624684,28.844226,found
"ул. Язулуй 74, Кишинёв, Moldova",47.0671253,28.8416359,found
"ул. Яловень 104, Кишинёв, Moldova",46.9141065,28.8682054,found
"ул. Яловень 136, Кишинёв, Moldova",46.9141065,28.8682054,found
"ул. Яловень 38/1, Кишинёв, Moldova",46.9141065,28.8682054,found
" Mircea cel Batrin 17, Кишинёв, Moldova",,,not_found
" bd. Alba Iulia  1, Кишинёв, Moldova",,,not_found
"/ /, Дурлешты, Moldova",,,not_found
"Bacioi Noi 14D, Кишинёв, Moldova",,,not_found
"Botanica str. Nikolai Zelinski, Кишинёв, Moldova",,,not_found
"Bulevardul Mircea cel Bătrîn 22/3, Кишинёв, Moldova",,,not_found
"Cetatea Albă nr 11/G Noua, Кишинёв, Moldova",,,not_found
"Costiujeni 14/5 14/5, Кишинёв, Moldova",,,not_found
"Dumitru Riscanu  4, Кишинёв, Moldova",,,not_found
"Grăiești  10, Ставчены, Moldova",,,not_found
"Ialoveni 100/3 100/3, Кишинёв, Moldova",,,not_found
"Ialoveni 96/3 3, Кишинёв, Moldova",,,not_found
"Jubiliara 39/1 39/1, Кишинёв, Moldova",,,not_found
"M. Lomonosov 43, Кишинёв, Moldova",,,not_found
"MOSCOVEI ', Кишинёв, Moldova",,,not_found
"Nicolae Dimo 13A, Кишинёв, Moldova",,,not_found
"Nicolae Zelinski --, Кишинёв, Moldova",,,not_found
"Nicolai Zelinski 10, Кишинёв, Moldova",,,not_found
"Nicolai Zelinski 15/3, Кишинёв, Moldova",,,not_found
"Nicolai Zelinski 35, Кишинёв, Moldova",,,not_found
"Panteleimon Halipa 6E, Кишинёв, Moldova",,,not_found
"Piața Unirii Principatelor 3, Кишинёв, Moldova",,,not_found
"Regina Elizaveta 2, Дурлешты, Moldova",,,not_found
"Regina Elizaveta 2C, Дурлешты, Moldova",,,not_found
"Spricenoaia 3E, Кишинёв, Moldova",,,not_found
"Str Chișinăului  82, Криково, Moldova",,,not_found
"bd. Alba-Iulia 12, Кишинёв, Moldova",,,not_found
"bd. Alba-Iulia 192/2, Кишинёв, Moldova",,,not_found
"bd. Alba-Iulia 5/1, Кишинёв, Moldova",,,not_found
"bd. Alba-Iulia 91/1, Кишинёв, Moldova",,,not_found
"bd. C. Negruzzi 2/3, Кишинёв, Moldova",,,not_found
"bd. C. Negruzzi 4/2, Кишинёв, Moldova",,,not_found
"bd. C. Negruzzi 6, Кишинёв, Moldova",,,not_found
"renasterii nationale/spartacus 36, Кишинёв, Moldova",,,not_found
"str. Chişinău 62, Криково, Moldova",,,not_found
"str. Chişinău 68, Криково, Moldova",,,not_found
"str. Chişinău 81, Криково, Moldova",,,not_found
"str. Chişinău 82, Криково, Moldova",,,not_found
"str. Chişinău 84, Криково, Moldova",,,not_found
"str. Constantin Virnav ---, Кишинёв, Moldova",,,not_found
"str. Dacia ., Кишинёв, Moldova",,,not_found
"str. Dumitru Rîșcanu 33/1, Кишинёв, Moldova",,,not_found
"str. Dumitru Rîșcanu 33/4, Кишинёв, Moldova",,,not_found
"str. George Topirceanu 27, Кишинёв, Moldova",,,not_found
"str. Leh Kaczynski ., Кишинёв, Moldova",,,not_found
"str. Mitropolitul Petru Movila 23/5, Кишинёв, Moldova",,,not_found
"str. Mitropolitul Petru Movila;str. Mitropolitul Petru Movilă 23, Кишинёв, Moldova",,,not_found
"str. Mitropolitul Petru Movilă *, Кишинёв, Moldova",,,not_found
"str. Mitropolitul Petru Movilă 23/8, Кишинёв, Moldova",,,not_found
"str. Mitropolitul Petru Movilă 41, Кишинёв, Moldova",,,not_found
"str. Nikolai Zelinski ., Кишинёв, Moldova",,,not_found
"str. Nikolai Zelinski /, Кишинёв, Moldova",,,not_found
"str. Nikolai Zelinski 15/6, Кишинёв, Moldova",,,not_found
"str. Nikolai Zelinski 20, Кишинёв, Moldova",,,not_found
"str. Nikolai Zelinski 32/2, Кишинёв, Moldova",,,not_found
"str. Nikolai Zelinski 34/4, Кишинёв, Moldova",,,not_found
"str. Pan Halippa 6, Кишинёв, Moldova",,,not_found
"str. Petru Movilă 23, Кишинёв, Moldova",,,not_found
"str. Regina Elizabeta *, Дурлешты, Moldova",,,not_found
"str. Sprîncenoaia 3/G, Кишинёв, Moldova",,,not_found
"str. Sprîncenoaia 3/K, Кишинёв, Moldova",,,not_found
"str. Vasile Alescandri 5, Криково, Moldova",,,not_found
"str. Ştefan cel Mare și Sfînt 10, Криково, Moldova",,,not_found
"str.Constantin Brâncuși 146A 146A, Кишинёв, Moldova",,,not_found
"str.Mircea cel Batran --, Кишинёв, Moldova",,,not_found
"Московский пр-т ., Кишинёв, Moldova",,,not_found
"Московский пр-т 11, Кишинёв, Moldova",,,not_found
"Московский пр-т 12/2, Кишинёв, Moldova",,,not_found
"Московский пр-т 13/5, Кишинёв, Moldova",,,not_found
"Московский пр-т 20, Кишинёв, Moldova",,,not_found
"бул. Москова 13/4, Кишинёв, Moldova",,,not_found
"бул. Москова 9/5, Кишинёв, Moldova",,,not_found
"бул. Юрий Гагарин 5, Кишинёв, Moldova",,,not_found
"пр-т Алба Юлия 77/5, Кишинёв, Moldova",,,not_found
"пр-т Алба Юлия 87, Кишинёв, Moldova",,,not_found
"пр-т Алба-Юлия 17/A, Кишинёв, Moldova",,,not_found
"пр-т Алба-Юлия 194/3, Кишинёв, Moldova",,,not_found
"пр-т Алба-Юлия 76/22, Кишинёв, Moldova",,,not_found
"пр-т Григория Виеру 21/2, Кишинёв, Moldova",,,not_found
"пр-т Мирча чел Бэтрын 41/F, Кишинёв, Moldova",,,not_found
"пр-т Мирча чел Бэтрын 43/F, Кишинёв, Moldova",,,not_found
"пр-т Штефан чел Маре ши Сфынт 3, Кишинёв, Moldova",,,not_found
"ул. Александр Бернардацци 79, Кишинёв, Moldova",,,not_found
"ул. Александру Хыждеу 20, Кишинёв, Moldova",,,not_found
"ул. Александру чел Бун 49/2, Кишинёв, Moldova",,,not_found
"ул. Алексей Щусев ., Кишинёв, Moldova",,,not_found
"ул. Андрей Дога ., Кишинёв, Moldova",,,not_found
"ул. Вадул луй Водэ 30, Кишинёв, Moldova",,,not_found
"ул. Виссарион Белинский 71, Кишинёв, Moldova",,,not_found
"ул. Георге Асаки 49b, Кишинёв, Moldova",,,not_found
"ул. Дойна ши Ион Алдя-Теодорович 17, Кишинёв, Moldova",,,not_found
"ул. Константин Брынкушь 148, Кишинёв, Moldova",,,not_found
"ул. Лев Толстой ., Кишинёв, Moldova",,,not_found
"ул. Лев Толстой 24/1, Кишинёв, Moldova",,,not_found
"ул. Лев Толстой 63/1, Кишинёв, Moldova",,,not_found
"ул. Мирон Костин 15/1, Кишинёв, Moldova",,,not_found
"ул. Мирон Костин 22, Кишинёв, Moldova",,,not_found
"ул. Надежда Руссо 14, Кишинёв, Moldova",,,not_found
"ул. Николае Костин 44/7, Кишинёв, Moldova",,,not_found
"ул. Николае Милеску-Спэтарул 43, Кишинёв, Moldova",,,not_found
"ул. Николае Милеску-Спэтарул 57, Кишинёв, Moldova",,,not_found
"ул. Николае Милеску-Спэтарул 63, Кишинёв, Moldova",,,not_found
"ул. Николай Димо 13/4, Кишинёв, Moldova",,,not_found
"ул. Николай Зелински ., Кишинёв, Moldova",,,not_found
"ул. Николай Зелински 1, Кишинёв, Moldova",,,not_found
"ул. Николай Зелински 12, Кишинёв, Moldova",,,not_found
"ул. Николай Зелински 15/3, Кишинёв, Moldova",,,not_found
"ул. Николай Зелински 30/3, Кишинёв, Moldova",,,not_found
"ул. Николай Зелински 5/4, Кишинёв, Moldova",,,not_found
"ул. Пан Халиппа 2, Кишинёв, Moldova",,,not_found
"ул. Пан Халиппа 6/D, Кишинёв, Moldova",,,not_found
"ш. Мунчешть 404, Кишинёв, Moldova",,,not_found
"ш. Мунчешть 406, Кишинёв, Moldova",,,not_found
"ш. Мунчешть 788, Кишинёв, Moldova",,,not_found
"ш. Хынчешть 142, Кишинёв, Moldova",,,not_found
"ш. Хынчешть 55/5, Кишинёв, Moldova",,,not_found
