apartment_condition,rooms,bathroom,total_floors,floor,region,city,sector,street,area,price_per_sqm,floor_ratio,has_balcony,has_living,building_type_Kомбинированный,building_type_Kотельцовый,building_type_Mонолитный,building_type_Бетон,building_type_Блочный,building_type_Панельный,building_type_Ячеистый Бетон,housing_stock_Новострой,author_Банк,author_Застройщик,author_Частное лицо,parcing_space_Гараж,parcing_space_Под навесом,parcing_space_Подземная,latitude,longitude,distance_to_sector_center
2.0,1.0,1,5,1.0,Кишинёв мун.,Кишинёв,Центр,ул. 31 Августа 1989 105,41,2878.048780487805,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.024,28.832,0.0
4.0,1.0,1,20,10.0,Кишинёв мун.,Кишинёв,Чокана,bd. Mircea cel Batran 15,48,2812.5,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.036,28.889,0.0
4.0,3.0,2,10,1.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Ион Буздуган 11,86,2151.1627906976746,0.1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0378784,28.7635064,2995.4295954639597
4.0,2.0,1,16,12.0,Кишинёв мун.,Кишинёв,Ботаника,str. Grădina Botanică 20/1,71,2098.5915492957747,0.75,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9774423,28.8763938,2064.9536011135656
0.0,2.0,1,8,4.0,Кишинёв мун.,Кишинёв,Центр,str. Serghei Lazo 46,89,3202.247191011236,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0304957,28.8270196,814.9868309911559
4.0,1.0,1,10,4.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Cornesti 17,40,2845.0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.049,28.863,0.0
4.0,2.0,1,14,14.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Николай Зелински 15/3,80,1862.5,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
4.0,2.0,1,3,3.0,Кишинёв мун.,Кишинёв,Центр,str. Ivan Zaikin 51,63,2682.5396825396824,1.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,47.0368053,28.832879,1425.4420719325708
4.0,1.0,1,5,1.0,Кишинёв мун.,Кишинёв,Ботаника,str. Nicolae Titulescu 32,30,2116.6666666666665,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
,4.0,2,9,5.0,Кишинёв мун.,Кишинёв,Центр,ул. Албишоара 76/7,91,1262.6373626373627,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.024,28.832,0.0
,1.0,1,5,3.0,Кишинёв мун.,Кишинёв,Рышкановка,Alecu Russo 3/2,31,2193.548387096774,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.049,28.863,0.0
4.0,2.0,1,4,3.0,Кишинёв мун.,Кишинёв,Ботаника,Str. Minsk 26/2,45,2064.4444444444443,0.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
0.0,3.0,,9,7.0,Кишинёв мун.,Дурлешты,Центр,str. Cartușa 95/2,73,1246.5753424657535,0.7777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.019,28.763,0.0
0.0,2.0,1,9,2.0,Кишинёв мун.,Кишинёв,Буюканы,Str. Ioana Radu 27,70,1812.857142857143,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.039,28.803,0.0
,2.0,,16,5.0,Кишинёв мун.,Кишинёв,Буюканы,Piața Unirii Principatelor 3,37,2216.2162162162163,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.039,28.803,0.0
2.0,3.0,2,9,7.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Andrei Doga 30,79,1302.5316455696202,0.7777777777777778,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,47.049,28.863,0.0
0.0,2.0,,9,4.0,Кишинёв мун.,Кишинёв,Чокана,str. Bucovinei 5/63,72,1480.0,0.4444444444444444,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.036,28.889,0.0
4.0,1.0,,10,7.0,Кишинёв мун.,Кишинёв,Буюканы,str. Liviu Deleanu 3/2,36,2136.1111111111113,0.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,47.039,28.803,0.0
,1.0,1,5,5.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Matei Basarab 10,31,1935.483870967742,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.049,28.863,0.0
0.0,3.0,2,5,5.0,Кишинёв мун.,Кишинёв,Ботаника,пр. Дачия 56,93,1822.5806451612902,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,46.988,28.854,0.0
4.0,1.0,1,9,1.0,Кишинёв мун.,Кишинёв,Буюканы,str. Liviu Deleanu 5/6,54,1935.1851851851852,0.1111111111111111,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,47.0433159,28.7686984,2643.180918316387
0.0,1.0,1,9,4.0,Кишинёв мун.,Кишинёв,Телецентр,șos. Hâncești 142,43,1350.0,0.4444444444444444,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,46.9930088,28.785891,2607.72497798578
1.0,2.0,2,5,1.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Florilor 18/2,56,1428.5714285714287,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.049,28.863,0.0
,2.0,1,5,5.0,Кишинёв мун.,Кишинёв,Ботаника,str. Teilor 9/3,48,1706.25,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,46.988,28.854,0.0
4.0,2.0,1,8,4.0,Кишинёв мун.,Кишинёв,Центр,str. Mihai Eminescu 76,63,3888.8888888888887,0.5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.024,28.832,0.0
3.0,2.0,1,4,2.0,Кишинёв мун.,Кишинёв,Ботаника,str. Minsk 28,47,2210.6382978723404,0.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,46.988,28.854,0.0
0.0,2.0,1,16,5.0,Кишинёв мун.,Ставчены,Центр,str. Constantin Stamati 2/1,63,1411.111111111111,0.3125,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.096,28.867,0.0
0.0,1.0,1,16,5.0,Кишинёв мун.,Ставчены,Центр,str. Constantin Stamati 2/1,44,1411.8181818181818,0.3125,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.096,28.867,0.0
4.0,1.0,,16,13.0,Кишинёв мун.,Ставчены,Центр,str. Constantin Stamati 2/1,44,1634.090909090909,0.8125,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,47.096,28.867,0.0
4.0,1.0,1,16,15.0,Кишинёв мун.,Ставчены,Центр,str. Constantin Stamati 2/1,45,1775.5555555555557,0.9375,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,47.096,28.867,0.0
4.0,1.0,1,5,5.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Miron Costin 22,33,2303.030303030303,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.049,28.863,0.0
4.0,2.0,2,7,7.0,Кишинёв мун.,Кишинёв,Центр,str. Moara Roșie 20,85,3000.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.024,28.832,0.0
,2.0,,17,16.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Bogdan Voievod 1/D,66,2712.121212121212,0.9411764705882353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.049,28.863,0.0
4.0,3.0,1,2,2.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Postei  92,90,921.1111111111111,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.049,28.863,0.0
0.0,2.0,1,6,4.0,Кишинёв мун.,Кишинёв,Буюканы,Durlesti -,67,1504.4776119402984,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.039,28.803,0.0
,3.0,,1,1.0,Кишинёв мун.,Кишинёв,Центр,str. Vasile Alecsandri 85,72,2083.3333333333335,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.024,28.832,0.0
,2.0,,9,4.0,Кишинёв мун.,Кишинёв,Телецентр,sos. Hincesti 142,73,1232.876712328767,0.4444444444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9980787,28.8078475,883.848218632378
0.0,1.0,1,11,2.0,Кишинёв мун.,Дурлешты,Центр,str. Regina Elisabeta *,43,1100.0,0.18181818181818182,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0054813,28.7621415,1504.619380734278
4.0,1.0,,10,10.0,Кишинёв мун.,Кишинёв,Телецентр,șos Hâncesti -142/B,40,1997.5,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.003,28.817,0.0
,2.0,,5,1.0,Кишинёв мун.,Кишинёв,Ботаника,str. Independenței 7,51,1645.0980392156862,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
,3.0,,10,10.0,Кишинёв мун.,Кишинёв,Центр,str. Valea Trandafirilor 16,175,1828.5714285714287,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.024,28.832,0.0
,1.0,,5,4.0,Кишинёв мун.,Кишинёв,Ботаника,str. Independenței 9/1,32,2390.625,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9797509,28.8544284,917.8335621013538
4.0,2.0,1,10,9.0,Кишинёв мун.,Кишинёв,Центр,str. Albișoara 72/5,52,2498.846153846154,0.9,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,47.024,28.832,0.0
4.0,1.0,1,17,15.0,Кишинёв мун.,Кишинёв,Ботаника,str. Tudor Strișcă 19/4,52,2750.0,0.8823529411764706,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
4.0,2.0,,9,5.0,Кишинёв мун.,Кишинёв,Ботаника,bd. Decebal 99,65,3009.230769230769,0.5555555555555556,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46.988,28.854,0.0
4.0,2.0,,10,5.0,Кишинёв мун.,Кишинёв,Телецентр,str. Sprîncenoaia 3/K,65,2307.6923076923076,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.003,28.817,0.0
4.0,2.0,1,10,10.0,Кишинёв мун.,Кишинёв,Буюканы,str. Ioana Radu ---,113,2504.424778761062,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.039,28.803,0.0
4.0,1.0,1,10,9.0,Кишинёв мун.,Кишинёв,Телецентр,str. Miorița 3/2,34,1882.3529411764705,0.9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,47.003,28.817,0.0
1.0,3.0,1,5,3.0,Кишинёв мун.,Кишинёв,Центр,bd. Iuri Gagarin /,55,1574.5454545454545,0.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.024,28.832,0.0
